tier,oracle,algorithm,seed,n_molecules,max_call,best_score,final_top1,final_top10,final_top100,auc_top10,path
small,herg,reinvent,0,101,101,0.9953140081139281,0.9953140081139281,0.9870982957235539,0.5651816561787855,0.8830780380171783,oracle_benchmark_results/small/herg/reinvent/seed_0/results_reinvent_herg_0.yaml
small,herg,reinvent_selfies,0,101,101,0.997554080170812,0.997554080170812,0.963493393587996,0.581431217264675,0.843961658143423,oracle_benchmark_results/small/herg/reinvent_selfies/seed_0/results_reinvent_selfies_herg_0.yaml
small,herg,screening,0,100,100,0.9899833804462105,0.9899833804462105,0.9388387790089473,0.5096555385529064,0.8348587430204978,oracle_benchmark_results/small/herg/screening/seed_0/results_screening_herg_0.yaml
small,herg,selfies_ga,0,101,101,0.9917036926373839,0.9917036926373839,0.9881698982630768,0.8986978234716589,0.9521921345760519,oracle_benchmark_results/small/herg/selfies_ga/seed_0/results_selfies_ga_herg_0.yaml
small,herg,smiles_ga,0,101,101,0.9753356028348208,0.9753356028348208,0.9389432297367604,0.5221857788832858,0.7828599365671911,oracle_benchmark_results/small/herg/smiles_ga/seed_0/results_smiles_ga_herg_0.yaml
small,herg,stoned,0,101,101,0.9989419210993219,0.9989419210993219,0.9502031017589616,0.5568235361551052,0.8302991999296404,oracle_benchmark_results/small/herg/stoned/seed_0/results_stoned_herg_0.yaml
small,mutagenicity,gpbo,0,101,101,0.9871891982387752,0.9871891982387752,0.9752850542869419,0.7298621502439492,0.9025115339111456,oracle_benchmark_results/small/mutagenicity/gpbo/seed_0/results_gp_bo_mutagenicity_0.yaml
small,mutagenicity,graph_ga,0,101,101,0.9902681056875735,0.9902681056875735,0.9720458579529077,0.691360442094039,0.9003005485945585,oracle_benchmark_results/small/mutagenicity/graph_ga/seed_0/results_graph_ga_mutagenicity_0.yaml
small,mutagenicity,graph_mcts,0,100,100,0.9990378955146297,0.9990378955146297,0.9694769297321908,0.5545187993592408,0.9263463759326916,oracle_benchmark_results/small/mutagenicity/graph_mcts/seed_0/results_graph_mcts_mutagenicity_0.yaml
small,mutagenicity,mimosa,0,101,101,0.9889611456077546,0.9889611456077546,0.9734367587021551,0.735132930757245,0.9233066309333817,oracle_benchmark_results/small/mutagenicity/mimosa/seed_0/results_mimosa_mutagenicity_0.yaml
small,mutagenicity,moldqn,0,101,101,0.9990378955146297,0.9990378955146297,0.8621266318223206,0.17846284707001175,0.7029251168629154,oracle_benchmark_results/small/mutagenicity/moldqn/seed_0/results_moldqn_mutagenicity_0.yaml
small,mutagenicity,reinvent,0,101,101,0.9981187665602193,0.9981187665602193,0.9786658266722226,0.6950796035544482,0.9154462340575168,oracle_benchmark_results/small/mutagenicity/reinvent/seed_0/results_reinvent_mutagenicity_0.yaml
small,mutagenicity,reinvent_selfies,0,101,101,0.9985736704693409,0.9985736704693409,0.9671076424399507,0.6329226623249997,0.8629380184839521,oracle_benchmark_results/small/mutagenicity/reinvent_selfies/seed_0/results_reinvent_selfies_mutagenicity_0.yaml
small,mutagenicity,screening,0,100,100,0.9791898715309799,0.9791898715309799,0.9659192467562387,0.6889960635387107,0.9105695755344517,oracle_benchmark_results/small/mutagenicity/screening/seed_0/results_screening_mutagenicity_0.yaml
small,mutagenicity,selfies_ga,0,101,101,0.9990378955146297,0.9990378955146297,0.9869794315969921,0.576514999059058,0.8899643210948489,oracle_benchmark_results/small/mutagenicity/selfies_ga/seed_0/results_selfies_ga_mutagenicity_0.yaml
small,mutagenicity,smiles_ga,0,101,101,0.9870094820042141,0.9870094820042141,0.9738820403232239,0.7057008961585817,0.9004735742070173,oracle_benchmark_results/small/mutagenicity/smiles_ga/seed_0/results_smiles_ga_mutagenicity_0.yaml
small,mutagenicity,stoned,0,101,101,0.9850950017571449,0.9850950017571449,0.9718427988281473,0.757271629230585,0.8929264374625024,oracle_benchmark_results/small/mutagenicity/stoned/seed_0/results_stoned_mutagenicity_0.yaml
